284	169	3
273	170	3
274	170	3
275	170	3
276	170	3
277	170	3
278	170	3
279	170	3
280	170	3
281	170	3
282	170	3
283	170	3
275	171	3
276	171	3
277	171	3
278	171	3
279	171	3
280	171	3
281	171	3
274	171	3
274	172	3
275	172	3
276	172	3
277	172	3
278	172	3
279	172	3
280	172	3
276	173	3
277	173	3
278	173	3
275	173	3
276	174	3
287	174	3
286	175	3
287	175	3
288	175	3
285	175	3
284	176	3
285	176	3
286	176	3
287	176	3
288	176	3
284	177	3
285	177	3
286	177	3
287	177	3
288	177	3
289	177	3
283	177	3
284	178	3
285	178	3
286	178	3
287	178	3
288	178	3
289	178	3
290	178	3
285	179	3
286	179	3
287	179	3
288	179	3
289	179	3
290	179	3
284	179	3
285	180	3
286	180	3
287	180	3
288	180	3
289	180	3
290	180	3
291	180	3
287	181	3
288	181	3
289	181	3
290	181	3
291	181	3
286	181	3
286	182	3
287	182	3
288	182	3
289	182	3
290	182	3
291	182	3
292	182	3
288	183	3
289	183	3
290	183	3
291	183	3
292	183	3
287	183	3
287	184	3
288	184	3
289	184	3
290	184	3
291	184	3
292	184	3
293	184	3
289	185	3
290	185	3
291	185	3
292	185	3
293	185	3
294	185	3
288	185	3
288	186	3
289	186	3
290	186	3
291	186	3
292	186	3
293	186	3
294	186	3
290	187	3
291	187	3
292	187	3
293	187	3
294	187	3
295	187	3
289	187	3
290	188	3
291	188	3
292	188	3
293	188	3
294	188	3
291	189	3
292	189	3
293	189	3
290	189	3
291	190	3
56	19	4
57	19	4
58	19	4
59	19	4
60	19	4
55	19	4
55	20	4
56	20	4
57	20	4
58	20	4
59	20	4
60	20	4
55	21	4
56	21	4
57	21	4
58	21	4
59	21	4
60	21	4
1628	43	4
1627	43	4
1627	44	4
1628	44	4
935	44	4
934	44	4
936	44	4
933	44	4
1628	45	4
1627	45	4
933	45	4
934	45	4
935	45	4
936	45	4
934	46	4
935	46	4
936	46	4
933	46	4
933	47	4
934	47	4
935	47	4
936	47	4
934	48	4
935	48	4
936	48	4
933	48	4
1848	51	4
1847	51	4
1846	51	4
1846	52	4
1848	52	4
1847	52	4
1847	53	4
1846	53	4
1848	53	4
448	67	4
447	67	4
449	67	4
448	68	4
447	68	4
449	68	4
448	69	4
449	69	4
447	69	4
1019	97	4
1016	97	4
1017	97	4
1018	97	4
1017	98	4
1016	98	4
1183	98	4
1182	98	4
1181	98	4
1180	98	4
1018	98	4
1019	98	4
1181	99	4
1182	99	4
1183	99	4
1019	99	4
1018	99	4
1016	99	4
1017	99	4
1180	99	4
1016	100	4
1017	100	4
1181	100	4
1019	100	4
1183	100	4
1180	100	4
1182	100	4
1018	100	4
1180	101	4
1181	101	4
1183	101	4
1182	101	4
252	116	4
253	116	4
251	116	4
251	117	4
252	117	4
253	117	4
251	118	4
252	118	4
253	118	4
977	188	4
976	188	4
978	188	4
976	189	4
977	189	4
978	189	4
976	190	4
978	190	4
977	190	4
429	207	4
428	207	4
430	207	4
429	208	4
428	208	4
430	208	4
430	209	4
429	209	4
428	209	4
954	243	4
952	243	4
953	243	4
954	244	4
953	244	4
952	244	4
952	245	4
953	245	4
954	245	4
722	249	4
723	249	4
724	249	4
723	250	4
724	250	4
722	250	4
722	251	4
723	251	4
724	251	4
868	251	4
869	251	4
870	251	4
869	252	4
870	252	4
868	252	4
869	253	4
868	253	4
870	253	4
524	259	4
525	259	4
523	259	4
525	260	4
523	260	4
524	260	4
524	261	4
525	261	4
523	261	4
118	272	4
119	272	4
120	272	4
118	273	4
119	273	4
120	273	4
323	290	4
324	290	4
322	290	4
322	291	4
323	291	4
324	291	4
323	292	4
322	292	4
324	292	4
1056	327	4
1055	327	4
1053	327	4
1054	327	4
1054	328	4
1055	328	4
1056	328	4
1053	328	4
1054	329	4
1055	329	4
1056	329	4
1053	329	4
1054	330	4
1055	330	4
1056	330	4
1053	330	4
174	45	5
172	45	5
173	45	5
175	45	5
171	45	5
173	46	5
171	46	5
174	46	5
175	46	5
172	46	5
171	47	5
172	47	5
173	47	5
174	47	5
175	47	5
171	48	5
172	48	5
174	48	5
175	48	5
173	48	5
211	59	5
212	59	5
215	59	5
213	59	5
214	59	5
214	60	5
211	60	5
212	60	5
215	60	5
213	60	5
212	61	5
213	61	5
214	61	5
211	61	5
215	61	5
211	62	5
212	62	5
213	62	5
214	62	5
215	62	5
212	63	5
213	63	5
214	63	5
215	63	5
211	63	5
1050	144	5
1049	144	5
1051	144	5
1050	145	5
1051	145	5
1049	145	5
1050	146	5
1049	146	5
1051	146	5
1146	172	5
1148	172	5
1149	172	5
1147	172	5
1146	173	5
1147	173	5
1148	173	5
1149	173	5
1146	174	5
1149	174	5
1147	174	5
1148	174	5
1149	175	5
1148	175	5
1147	175	5
1146	175	5
541	217	5
543	217	5
542	217	5
540	217	5
540	218	5
541	218	5
542	218	5
543	218	5
541	219	5
542	219	5
543	219	5
540	219	5
825	222	5
826	222	5
827	222	5
824	222	5
827	223	5
825	223	5
824	223	5
826	223	5
826	224	5
827	224	5
825	224	5
824	224	5
551	234	5
549	234	5
548	234	5
552	234	5
550	234	5
550	235	5
551	235	5
548	235	5
552	235	5
549	235	5
549	236	5
550	236	5
551	236	5
548	236	5
552	236	5
787	252	5
788	252	5
789	252	5
789	253	5
788	253	5
787	253	5
789	254	5
787	254	5
788	254	5
994	304	5
993	304	5
996	304	5
995	304	5
993	305	5
994	305	5
995	305	5
996	305	5
994	306	5
993	306	5
995	306	5
996	306	5
996	307	5
993	307	5
994	307	5
995	307	5
1011	314	5
1012	314	5
1013	314	5
1013	315	5
1011	315	5
1012	315	5
1011	316	5
1012	316	5
1013	316	5
1013	317	5
1011	317	5
1012	317	5
1016	321	5
1019	321	5
1017	321	5
1018	321	5
1016	322	5
1017	322	5
1018	322	5
1019	322	5
1019	323	5
1016	323	5
1017	323	5
1018	323	5
980	324	5
979	324	5
978	324	5
978	325	5
979	325	5
980	325	5
978	326	5
980	326	5
979	326	5
980	327	5
978	327	5
979	327	5
987	331	5
984	331	5
985	331	5
986	331	5
985	332	5
986	332	5
987	332	5
984	332	5
984	333	5
985	333	5
986	333	5
987	333	5
985	334	5
986	334	5
987	334	5
984	334	5
1123	62	6
1121	62	6
1122	62	6
1124	62	6
1124	63	6
1123	63	6
1121	63	6
1122	63	6
1123	64	6
1121	64	6
1122	64	6
1124	64	6
1123	65	6
1124	65	6
1121	65	6
1122	65	6
1031	172	6
1032	172	6
1031	173	6
1032	173	6
1032	174	6
1031	174	6
1032	175	6
1031	175	6
1028	176	6
1027	176	6
1027	177	6
1028	177	6
955	191	6
955	192	6
956	192	6
954	192	6
955	193	6
956	193	6
957	193	6
954	193	6
955	194	6
956	194	6
957	194	6
954	194	6
954	195	6
956	195	6
955	195	6
953	195	6
972	196	6
954	196	6
955	196	6
975	196	6
957	196	6
958	196	6
974	196	6
973	196	6
953	196	6
976	196	6
977	196	6
956	196	6
978	196	6
953	197	6
977	197	6
976	197	6
975	197	6
974	197	6
973	197	6
972	197	6
952	197	6
978	197	6
958	197	6
957	197	6
956	197	6
955	197	6
954	197	6
952	198	6
977	198	6
976	198	6
975	198	6
974	198	6
973	198	6
972	198	6
954	198	6
955	198	6
956	198	6
957	198	6
958	198	6
978	198	6
953	198	6
952	199	6
972	199	6
973	199	6
954	199	6
955	199	6
978	199	6
977	199	6
976	199	6
975	199	6
974	199	6
953	199	6
956	199	6
957	199	6
958	199	6
954	200	6
953	200	6
955	200	6
957	200	6
958	200	6
956	200	6
951	200	6
952	200	6
955	201	6
952	201	6
951	201	6
958	201	6
957	201	6
956	201	6
954	201	6
953	201	6
957	202	6
956	202	6
955	202	6
954	202	6
952	202	6
953	202	6
958	202	6
951	202	6
956	203	6
957	203	6
951	203	6
950	203	6
958	203	6
967	204	6
968	204	6
964	204	6
970	204	6
966	204	6
965	204	6
969	204	6
964	205	6
965	205	6
966	205	6
967	205	6
968	205	6
969	205	6
970	205	6
970	206	6
964	206	6
965	206	6
966	206	6
968	206	6
969	206	6
967	206	6
970	209	6
971	209	6
972	209	6
973	209	6
974	209	6
969	209	6
969	210	6
970	210	6
971	210	6
972	210	6
973	210	6
974	210	6
969	211	6
970	211	6
971	211	6
972	211	6
973	211	6
974	211	6
969	212	6
970	212	6
971	212	6
972	212	6
973	212	6
971	213	6
970	213	6
969	213	6
973	213	6
972	213	6
970	214	6
971	214	6
972	214	6
973	214	6
969	214	6
94	40	7
95	40	7
323	40	7
324	40	7
325	40	7
326	40	7
327	40	7
327	41	7
326	41	7
325	41	7
324	41	7
323	41	7
40	41	7
39	41	7
119	41	7
120	41	7
121	41	7
95	41	7
94	41	7
41	41	7
121	42	7
120	42	7
119	42	7
327	42	7
326	42	7
325	42	7
324	42	7
323	42	7
41	42	7
39	42	7
40	42	7
119	43	7
39	43	7
40	43	7
41	43	7
120	43	7
121	43	7
90	58	7
88	58	7
89	58	7
90	59	7
125	59	7
126	59	7
127	59	7
89	59	7
88	59	7
124	59	7
126	60	7
90	60	7
124	60	7
88	60	7
125	60	7
127	60	7
89	60	7
126	61	7
127	61	7
124	61	7
125	61	7
1870	70	7
1869	70	7
1870	71	7
1869	71	7
1841	82	7
1842	82	7
1843	82	7
1842	83	7
1843	83	7
1841	83	7
1842	84	7
1843	84	7
1841	84	7
73	172	7
72	172	7
73	173	7
72	173	7
39	206	7
40	206	7
39	207	7
40	207	7
62	220	7
63	220	7
61	220	7
61	221	7
62	221	7
63	221	7
63	222	7
61	222	7
62	222	7
67	225	7
66	225	7
68	225	7
67	226	7
68	226	7
66	226	7
67	227	7
66	227	7
68	227	7
221	249	7
222	249	7
220	249	7
220	250	7
221	250	7
222	250	7
221	251	7
222	251	7
220	251	7
561	262	7
560	262	7
559	262	7
560	263	7
559	263	7
561	263	7
559	264	7
560	264	7
561	264	7
15	270	7
16	270	7
14	270	7
15	271	7
14	271	7
16	271	7
14	272	7
15	272	7
16	272	7
712	282	7
713	282	7
713	283	7
712	283	7
555	284	7
553	284	7
554	284	7
555	285	7
567	285	7
553	285	7
554	285	7
566	285	7
567	286	7
566	286	7
553	286	7
554	286	7
555	286	7
445	290	7
443	290	7
340	290	7
444	290	7
341	290	7
339	290	7
339	291	7
340	291	7
341	291	7
445	291	7
444	291	7
443	291	7
339	292	7
445	292	7
444	292	7
443	292	7
340	292	7
341	292	7
496	308	7
495	308	7
494	308	7
496	309	7
495	309	7
494	309	7
495	310	7
494	310	7
496	310	7
472	328	7
471	328	7
473	328	7
186	329	7
187	329	7
471	329	7
472	329	7
473	329	7
185	329	7
473	330	7
187	330	7
185	330	7
471	330	7
472	330	7
186	330	7
751	332	7
750	332	7
752	332	7
752	333	7
751	333	7
750	333	7
750	334	7
752	334	7
751	334	7
781	337	7
780	337	7
781	338	7
780	338	7
890	16	8
889	16	8
889	17	8
890	17	8
1741	60	8
1742	60	8
1743	60	8
1744	60	8
1741	61	8
1742	61	8
1744	61	8
1743	61	8
1742	62	8
1743	62	8
1744	62	8
1741	62	8
1741	63	8
1743	63	8
1742	63	8
1744	63	8
931	69	8
930	69	8
930	70	8
931	70	8
236	72	8
237	72	8
238	72	8
236	73	8
237	73	8
238	73	8
266	74	8
265	74	8
238	74	8
236	74	8
237	74	8
266	75	8
265	75	8
912	83	8
913	83	8
911	83	8
912	84	8
911	84	8
913	84	8
157	85	8
156	85	8
911	85	8
912	85	8
913	85	8
158	85	8
157	86	8
158	86	8
156	86	8
156	87	8
157	87	8
158	87	8
362	95	8
361	95	8
361	96	8
362	96	8
519	130	8
518	130	8
519	131	8
518	131	8
1841	137	8
1842	137	8
1842	138	8
1841	138	8
479	145	8
478	145	8
479	146	8
478	146	8
1838	148	8
1839	148	8
1837	148	8
1837	149	8
1839	149	8
1838	149	8
1838	150	8
910	150	8
909	150	8
1839	150	8
908	150	8
1837	150	8
908	151	8
909	151	8
910	151	8
908	152	8
909	152	8
910	152	8
506	158	8
507	158	8
505	158	8
507	159	8
506	159	8
505	159	8
507	160	8
506	160	8
505	160	8
1003	163	8
1005	163	8
1004	163	8
1003	164	8
1004	164	8
1005	164	8
1004	165	8
1003	165	8
1005	165	8
898	168	8
897	168	8
899	168	8
898	169	8
899	169	8
897	169	8
897	170	8
899	170	8
898	170	8
1073	172	8
1072	172	8
1074	172	8
1074	173	8
1073	173	8
1072	173	8
1073	174	8
1072	174	8
1074	174	8
1055	202	8
1054	202	8
1056	202	8
1056	203	8
1054	203	8
1055	203	8
1054	204	8
1056	204	8
1055	204	8
999	226	8
1000	226	8
998	226	8
999	227	8
1000	227	8
998	227	8
999	228	8
998	228	8
1000	228	8
1119	230	8
1120	230	8
1121	230	8
1818	231	8
1119	231	8
1120	231	8
1121	231	8
1817	231	8
1121	232	8
1817	232	8
1119	232	8
1120	232	8
1818	232	8
398	275	8
397	275	8
397	276	8
398	276	8
1094	283	8
1093	283	8
1092	283	8
1093	284	8
1092	284	8
1094	284	8
1093	285	8
1094	285	8
1092	285	8
1078	305	8
1077	305	8
1079	305	8
1079	306	8
1078	306	8
1077	306	8
1078	307	8
1077	307	8
1079	307	8
1220	328	8
1219	328	8
1218	328	8
1219	329	8
1218	329	8
1220	329	8
1219	330	8
1218	330	8
1220	330	8
1183	341	8
1182	341	8
1182	342	8
1183	342	8
1348	9	9
1349	9	9
1347	9	9
1347	10	9
1348	10	9
1349	10	9
1348	11	9
1349	11	9
1347	11	9
596	15	9
599	15	9
597	15	9
598	15	9
595	15	9
595	16	9
597	16	9
598	16	9
599	16	9
596	16	9
599	17	9
598	17	9
597	17	9
596	17	9
595	17	9
597	18	9
598	18	9
596	18	9
599	18	9
595	18	9
1892	51	9
1891	51	9
1892	52	9
1891	52	9
1864	54	9
1863	54	9
1864	55	9
1863	55	9
720	65	9
724	65	9
723	65	9
722	65	9
721	65	9
723	66	9
722	66	9
721	66	9
720	66	9
724	66	9
722	67	9
721	67	9
723	67	9
724	67	9
720	67	9
723	68	9
720	68	9
721	68	9
722	68	9
724	68	9
105	100	9
107	100	9
106	100	9
105	101	9
107	101	9
106	101	9
106	102	9
107	102	9
105	102	9
1794	109	9
1795	109	9
1794	110	9
1795	110	9
558	125	9
559	125	9
556	125	9
557	125	9
556	126	9
557	126	9
558	126	9
559	126	9
557	127	9
559	127	9
558	127	9
556	127	9
48	183	9
47	183	9
49	183	9
48	184	9
49	184	9
47	184	9
48	185	9
49	185	9
47	185	9
523	201	9
521	201	9
522	201	9
522	202	9
521	202	9
523	202	9
24	210	9
25	210	9
26	210	9
27	210	9
24	211	9
27	211	9
26	211	9
25	211	9
27	212	9
24	212	9
26	212	9
25	212	9
25	213	9
26	213	9
27	213	9
24	213	9
1845	224	9
1846	224	9
1844	224	9
1844	225	9
1197	225	9
1196	225	9
1846	225	9
1845	225	9
1197	226	9
1196	226	9
1844	226	9
1845	226	9
1846	226	9
1196	227	9
1197	227	9
1844	227	9
1845	227	9
1846	227	9
1846	228	9
1845	228	9
1844	228	9
291	244	9
1196	244	9
290	244	9
1195	244	9
1196	245	9
291	245	9
290	245	9
1195	245	9
1854	249	9
1855	249	9
1856	249	9
1856	250	9
1855	250	9
1854	250	9
1855	251	9
1854	251	9
1856	251	9
774	285	9
773	285	9
773	286	9
774	286	9
815	299	9
814	299	9
813	299	9
814	300	9
813	300	9
815	300	9
814	301	9
813	301	9
815	301	9
1721	310	9
1722	310	9
1722	311	9
1721	311	9
1255	312	9
1256	312	9
1254	312	9
1256	313	9
1255	313	9
1254	313	9
1255	314	9
1256	314	9
1254	314	9
1715	328	9
1714	328	9
217	329	9
215	329	9
214	329	9
1714	329	9
1715	329	9
216	329	9
216	330	9
215	330	9
214	330	9
217	330	9
214	331	9
216	331	9
217	331	9
215	331	9
1259	27	10
1260	27	10
1258	27	10
1259	28	10
1260	28	10
1258	28	10
1258	29	10
1259	29	10
1260	29	10
1259	30	10
1260	30	10
1258	30	10
1260	31	10
1259	31	10
1258	31	10
1278	66	10
1279	66	10
1280	66	10
1277	66	10
1277	67	10
1278	67	10
1279	67	10
1280	67	10
1278	68	10
1279	68	10
1280	68	10
1277	68	10
1277	69	10
1280	69	10
1279	69	10
1278	69	10
1277	70	10
1278	70	10
1279	70	10
1280	70	10
1278	71	10
1279	71	10
1280	71	10
1277	71	10
1278	72	10
1279	72	10
1280	72	10
1277	72	10
1268	73	10
1269	73	10
1270	73	10
1271	73	10
1269	74	10
1270	74	10
1271	74	10
1268	74	10
1268	75	10
1269	75	10
1270	75	10
1271	75	10
1270	76	10
1271	76	10
1268	76	10
1269	76	10
1271	77	10
1269	77	10
1270	77	10
1268	77	10
1294	136	10
1298	136	10
1297	136	10
1296	136	10
1295	136	10
1298	137	10
1296	137	10
1297	137	10
1294	137	10
1295	137	10
1295	138	10
1296	138	10
1297	138	10
1298	138	10
1294	138	10
1298	139	10
1297	139	10
1296	139	10
1295	139	10
1294	139	10
1298	140	10
1294	140	10
1295	140	10
1296	140	10
1297	140	10
1297	141	10
1296	141	10
1294	141	10
1295	141	10
1298	141	10
1311	189	10
1312	189	10
1310	189	10
1313	189	10
1311	190	10
1312	190	10
1313	190	10
1310	190	10
1312	191	10
1313	191	10
1310	191	10
1311	191	10
1311	192	10
1312	192	10
1310	192	10
1313	192	10
1788	267	10
1787	267	10
1790	267	10
1789	267	10
1787	268	10
1788	268	10
1789	268	10
1790	268	10
1787	269	10
1788	269	10
1790	269	10
1789	269	10
1788	270	10
1789	270	10
1790	270	10
1787	270	10
1834	295	10
1835	295	10
1836	295	10
1837	295	10
1833	295	10
1837	296	10
1834	296	10
1835	296	10
1836	296	10
1833	296	10
1835	297	10
1833	297	10
1834	297	10
1837	297	10
1836	297	10
1833	298	10
1834	298	10
1835	298	10
1836	298	10
1837	298	10
1837	299	10
1834	299	10
1835	299	10
1836	299	10
1833	299	10
1852	306	10
1849	306	10
1850	306	10
1851	306	10
1848	306	10
1849	307	10
1851	307	10
1852	307	10
1850	307	10
1848	307	10
1852	308	10
1849	308	10
1850	308	10
1851	308	10
1848	308	10
1852	309	10
1850	309	10
1849	309	10
1848	309	10
1851	309	10
1849	310	10
1848	310	10
1852	310	10
1850	310	10
1851	310	10
1879	325	10
1880	325	10
1881	325	10
1878	325	10
1878	326	10
1879	326	10
1880	326	10
1881	326	10
1879	327	10
1880	327	10
1881	327	10
1878	327	10
1879	328	10
1880	328	10
1881	328	10
1878	328	10
1702	7	11
1700	7	11
1701	7	11
1701	8	11
1700	8	11
1702	8	11
1701	9	11
1702	9	11
1700	9	11
1299	39	11
1298	39	11
1297	40	11
1299	40	11
1300	40	11
1298	40	11
1297	41	11
1298	41	11
1299	41	11
1300	41	11
1300	42	11
1299	42	11
1298	42	11
1300	43	11
1301	43	11
1298	43	11
1299	43	11
1298	44	11
1299	44	11
1301	44	11
1300	44	11
1298	45	11
1299	45	11
1300	45	11
1301	45	11
1300	46	11
1301	46	11
1302	46	11
1299	46	11
1300	47	11
1299	47	11
1345	180	11
1346	180	11
1344	180	11
1346	181	11
1345	181	11
1344	181	11
1346	182	11
1347	182	11
1345	182	11
1346	183	11
1347	183	11
1345	183	11
1346	184	11
1347	184	11
1345	184	11
1345	185	11
1346	185	11
1347	185	11
1348	185	11
1347	186	11
1346	186	11
1348	186	11
1346	187	11
1347	187	11
1357	229	11
1356	229	11
1354	230	11
1357	230	11
1355	230	11
1356	230	11
1354	231	11
1355	231	11
1356	231	11
1357	231	11
1358	231	11
1356	232	11
1355	232	11
1357	232	11
1358	232	11
1355	233	11
1357	233	11
1356	233	11
1358	233	11
1357	234	11
1355	234	11
1358	234	11
1356	234	11
1356	235	11
1357	235	11
1358	235	11
1355	235	11
1356	236	11
1355	236	11
1357	236	11
1358	236	11
1359	236	11
1357	237	11
1358	237	11
1359	237	11
1356	237	11
1357	238	11
1358	238	11
1359	238	11
1356	238	11
1356	239	11
1357	239	11
1358	239	11
1359	239	11
1356	240	11
1360	240	11
1357	240	11
1358	240	11
1359	240	11
1358	241	11
1357	241	11
1360	241	11
1359	241	11
1357	242	11
1358	242	11
1445	285	11
1446	286	11
1445	286	11
1444	286	11
1443	287	11
1444	287	11
1446	287	11
1445	287	11
1442	288	11
1443	288	11
1444	288	11
1445	288	11
1443	289	11
1444	289	11
1442	289	11
1443	290	11
1375	294	11
1374	294	11
1373	294	11
1374	295	11
1375	295	11
1371	295	11
1373	295	11
1372	295	11
1371	296	11
1372	296	11
1373	296	11
1374	296	11
1375	296	11
1373	297	11
1372	297	11
1374	297	11
1375	297	11
1376	297	11
1372	298	11
1373	298	11
1374	298	11
1375	298	11
1376	298	11
1375	299	11
1374	299	11
1373	299	11
1376	299	11
1376	300	11
1374	300	11
1375	300	11
1373	300	11
1374	301	11
1375	301	11
1376	301	11
1373	301	11
1377	301	11
1375	302	11
1377	302	11
1376	302	11
1374	302	11
1374	303	11
1375	303	11
1424	314	11
1423	314	11
1423	315	11
1424	315	11
521	27	12
522	27	12
520	27	12
520	28	12
521	28	12
522	28	12
521	29	12
522	29	12
520	29	12
758	67	12
759	67	12
757	67	12
759	68	12
758	68	12
537	68	12
538	68	12
744	68	12
745	68	12
539	68	12
746	68	12
757	68	12
538	69	12
539	69	12
758	69	12
757	69	12
759	69	12
746	69	12
744	69	12
537	69	12
745	69	12
539	70	12
744	70	12
745	70	12
746	70	12
538	70	12
537	70	12
1252	82	12
1253	82	12
1254	82	12
1251	82	12
1251	83	12
1252	83	12
1253	83	12
1254	83	12
1251	84	12
1252	84	12
1253	84	12
1254	84	12
1252	85	12
1253	85	12
1254	85	12
1251	85	12
742	86	12
744	86	12
743	86	12
743	87	12
744	87	12
742	87	12
744	88	12
742	88	12
743	88	12
240	144	12
239	144	12
241	144	12
241	145	12
240	145	12
239	145	12
240	146	12
239	146	12
241	146	12
850	157	12
851	157	12
851	158	12
850	158	12
838	176	12
837	176	12
839	176	12
838	177	12
837	177	12
839	177	12
838	178	12
837	178	12
839	178	12
729	190	12
730	190	12
728	190	12
729	191	12
730	191	12
728	191	12
728	192	12
729	192	12
730	192	12
1260	220	12
1262	220	12
1261	220	12
1259	220	12
1259	221	12
1260	221	12
1261	221	12
1262	221	12
1236	222	12
1238	222	12
1237	222	12
1259	222	12
1260	222	12
1261	222	12
1262	222	12
1238	223	12
1237	223	12
1236	223	12
685	224	12
686	224	12
1236	224	12
1237	224	12
1238	224	12
687	224	12
685	225	12
686	225	12
687	225	12
687	226	12
685	226	12
686	226	12
1271	244	12
1272	244	12
1273	244	12
1272	245	12
1271	245	12
1273	245	12
1271	246	12
1272	246	12
1273	246	12
1260	250	12
1259	250	12
1257	250	12
1258	250	12
1259	251	12
1257	251	12
1258	251	12
1260	251	12
1258	252	12
1257	252	12
1259	252	12
1260	252	12
1259	253	12
1258	253	12
1257	253	12
1260	253	12
406	261	12
408	261	12
407	261	12
407	262	12
408	262	12
406	262	12
406	263	12
408	263	12
407	263	12
689	266	12
690	266	12
691	266	12
692	266	12
690	267	12
691	267	12
692	267	12
689	267	12
690	268	12
691	268	12
692	268	12
689	268	12
689	269	12
690	269	12
691	269	12
692	269	12
